"review_id","review_date","customer_id","product_id","order_id","rating","review_text","source","language"
REV-352798404,"2024-01-15",CUST-440131,PRD-66155,,5.0,,retail_site,de
REV-931195479,"11/07/2025",CUST-177333,PRD-61876,,4.0,,web,en
REV-710590203,"2025-03-11",CUST-219346,PRD-25129,,4.0,Build quality feels premium,support_followup,en
REV-478624865,"2025-01-31",CUST-692002,PRD-79822,ORD-3654238,4.0,Home theater setup was easy but app UI is confusing,retail_site,en
REV-270809917,"2025-04-11",CUST-267457,PRD-10425,ORD-7378719,4.0,Love it. overpriced tho,web,en
REV-801932849,"2025-10-05",CUST-936912,PRD-66155,,3.0,Pairing issues with my phone,web,en
REV-937268933,"2024-10-20",CUST-579911,PRD-41385,ORD-3833857,4.0,Sound is crisp but bass could be better,retail_site,en
REV-649752531,"2024-08-27",CUST-446954,PRD-24371,,5.0,NOISE CANCELLATION IS UNREAL,web,en
REV-715390227,"2024-12-17",CUST-745830,PRD-79822,ORD-9154515,5.0,Battery life is worse than expected,app,en
REV-155153904,"2024-09-01",CUST-839485,PRD-23104,ORD-8475769,5.0,Shipping box arrived damaged,app,
REV-243200423,"2024-12-30",CUST-556068,PRD-66155,,2.0,Random disconnects after 20 minutes,,en
REV-182609599,"2024-03-06",CUST-151021,PRD-68082,,4.0,Build quality feels premium,web,en
REV-936880741,"2025-02-23",CUST-632351,PRD-67912,ORD-2402677,5.0,Love it. overpriced tho 🔊,app,en
REV-356333676,"2024-01-19",CUST-252640,PRD-24371,ORD-6408249,5.0,Firmware update fixed the glitch,app,en
REV-193784706,"2024-06-08",CUST-166287,PRD-47606,ORD-5316480,3.0,Sound is crisp but bass could be better,web,en
REV-856953745,"2025-06-16",CUST-147549,PRD-15229,ORD-8539290,3.0,Home theater setup was easy but app UI is confusing,web,
REV-668068753,"2025-04-27",CUST-350405,PRD-66155,,3.0,Build quality feels premium,app,en
REV-552144657,"2025-09-04",CUST-748133,PRD-23104,ORD-2975292,3.0,BUILD QUALITY FEELS PREMIUM,web,es
REV-376347460,"2025-07-29",CUST-962367,PRD-61876,ORD-3942122,3.0,Returned it. Sound is crisp but bass could be better 🔊,app,en
REV-743983473,"2025-09-25",CUST-856157,PRD-63354,ORD-7365191,3.0,"Works great in aviation cockpit, solid isolation",web,en
REV-812132836,"2024-12-29",CUST-395023,PRD-63354,ORD-1855330,4.0,Random disconnects after 20 minutes,retail_site,en
REV-537229118,"2024-08-03",CUST-576086,PRD-39154,ORD-8090133,4.0,Firmware update fixed the glitch,retail_site,en
REV-567103591,"2024-11-30",CUST-794963,PRD-10074,ORD-6684152,4.0,Shipping box arrived damaged,web,en
REV-461037117,"2024-07-11",CUST-638289,PRD-79329,,2.0,Firmware update fixed the glitch,retail_site,en
REV-223796721,"2025-06-04",CUST-615611,PRD-40982,ORD-9493517,4.0,Love it. overpriced tho 🔊,web,en
REV-324859278,"08/26/2024",CUST-120324,PRD-59672,ORD-8660321,3.0,"Great for calls, mic is solid",retail_site,en
REV-942186987,"2025-04-06",CUST-576805,PRD-66155,,3.0,"Works great in aviation cockpit, solid isolation",web,fr
REV-227691215,"2025-03-10",CUST-508396,PRD-23104,ORD-2689833,5.0,Noise cancellation is unreal,web,en
REV-272865750,"2025-12-20",CUST-374896,PRD-24371,ORD-8148070,4.0,Sound is crisp but bass could be better,retail_site,es
REV-756552601,"2024-11-27",CUST-793300,PRD-42018,ORD-1440067,4.0,Shipping box arrived damaged,app,en
REV-507779401,"2024-06-09",CUST-235215,PRD-68082,ORD-1630452,3.0,,app,
REV-511391994,"2024-12-31",CUST-638289,PRD-79329,ORD-7750460,4.0,Home theater setup was easy but app UI is confusing 🔊,app,en
REV-378695273,"2024-08-01",CUST-410000,PRD-81511,ORD-7923960,4.0,Shipping box arrived damaged,app,en
REV-590579354,"2025-12-20",CUST-688956,PRD-41385,ORD-4325653,5.0,"Works great in aviation cockpit, solid isolation",retail_site,en
REV-216110825,"2025-01-16",CUST-521126,PRD-42527,ORD-9959568,5.0,"Works great in aviation cockpit, solid isolation",retail_site,en
REV-323515491,"2025-10-14",CUST-584125,PRD-59672,ORD-6462942,4.0,Battery life is worse than expected,web,en
REV-555235103,"2024-09-23",CUST-273061,PRD-95180,ORD-5718567,,,support_followup,en
REV-954323707,"2025-01-21",CUST-718439,PRD-62923,ORD-3933826,3.0,Returned it. Battery life is worse than expected,retail_site,en
REV-843333173,"2025-01-07",CUST-856157,PRD-17100,ORD-5011925,4.0,Random disconnects after 20 minutes 🔊,support_followup,en
REV-471297450,"2025-02-23",CUST-575679,PRD-39154,ORD-3606150,4.0,Random disconnects after 20 minutes,web,es
REV-324607000,"2024-08-10",CUST-154714,PRD-38080,ORD-6870044,5.0,Love it. overpriced tho,retail_site,en
REV-582301798,"2024-04-04",CUST-208699,PRD-42018,ORD-5905734,5.0,Battery life is worse than expected,app,en
REV-797103989,"2025-06-07",CUST-575528,PRD-59672,ORD-9079577,,"GREAT FOR CALLS, MIC IS SOLID",web,en
REV-698868229,"2024-06-30",CUST-661894,PRD-61876,,3.0,SOUND IS CRISP BUT BASS COULD BE BETTER 🔊,web,en
REV-385776932,"2024-03-23",CUST-183958,PRD-66155,,4.0,Sound is crisp but bass could be better,retail_site,en
REV-224456002,"2024-02-15",CUST-899787,PRD-15229,ORD-2162093,5.0,Noise cancellation is unreal,app,en
REV-973713614,"2025-01-15",CUST-556839,PRD-24371,,4.0,Firmware update fixed the glitch 🔊,app,en
REV-385664456,"2025-07-28",CUST-703727,PRD-44237,ORD-7602883,,HOME THEATER SETUP WAS EASY BUT APP UI IS CONFUSING,app,es
REV-476535590,"2024-06-05",CUST-539375,PRD-81066,,,Random disconnects after 20 minutes,web,en
REV-104903913,"2025-10-10",CUST-599380,PRD-24371,,4.0,Delivery was late. Firmware update fixed the glitch,web,en
REV-400425041,"2025-11-10",CUST-504832,PRD-66155,ORD-2454363,3.0,Noise cancellation is unreal,app,en
REV-592784070,"2024-07-07",CUST-184714,PRD-35112,ORD-7108218,4.0,Build quality feels premium,,en
REV-942572547,"2025-11-29",CUST-437758,PRD-95180,ORD-3397580,,BUILD QUALITY FEELS PREMIUM,app,en
REV-828231571,"08/29/2025",CUST-230192,PRD-17100,ORD-1385174,4.0,SOUND IS CRISP BUT BASS COULD BE BETTER,support_followup,en
REV-523625835,"2024-04-05",CUST-342495,PRD-95180,ORD-8918869,4.0,"Great for calls, mic is solid",web,en
REV-508529798,"2025-07-26",CUST-717476,PRD-84085,ORD-5368054,4.0,SHIPPING BOX ARRIVED DAMAGED,web,en
REV-330949975,"2025-08-07",CUST-368690,PRD-42018,,3.0,Battery life is worse than expected,support_followup,en
REV-651207364,"2024-06-13",CUST-556732,PRD-66155,ORD-3614838,4.0,Firmware update fixed the glitch,support_followup,es
REV-770709949,"12/27/2025",CUST-177060,PRD-79329,ORD-3423107,5.0,,support_followup,en
REV-840373243,"2025-01-13",CUST-893188,PRD-23104,ORD-4763572,5.0,,support_followup,fr
REV-127312934,"2025-06-25",CUST-493537,PRD-21114,ORD-8586307,4.0,Random disconnects after 20 minutes,web,en
REV-803907642,"2024-07-01",CUST-753534,PRD-40982,,2.0,Firmware update fixed the glitch,support_followup,en
REV-601406884,"2024-07-28",CUST-444061,PRD-95180,ORD-8121170,5.0,Shipping box arrived damaged,web,en
REV-730648088,"2025-07-18",CUST-182467,PRD-19171,,4.0,"Great for calls, mic is solid",retail_site,en
REV-892135921,"2025-10-31",CUST-281043,PRD-30635,ORD-4501015,3.0,Pairing issues with my phone,web,en
REV-712391200,"2024-04-14",CUST-484774,PRD-10074,,5.0,Shipping box arrived damaged,app,en
REV-486975173,"2024-11-23",CUST-626169,PRD-79329,ORD-1309834,3.0,Pairing issues with my phone,app,en
REV-897619830,"2025-05-16",CUST-900177,PRD-62923,,5.0,Love it. overpriced tho 🔊,web,en
REV-920191031,"2025-05-15",CUST-688967,PRD-62923,ORD-5845746,3.0,Pairing issues with my phone,web,en
REV-627936471,"2024-03-18",CUST-455395,PRD-35112,,,NOISE CANCELLATION IS UNREAL,web,en
REV-299673464,"2025-10-20",CUST-223172,PRD-74799,ORD-9042024,4.0,Build quality feels premium,web,de
REV-843525612,"2024-01-13",CUST-281043,PRD-30635,ORD-4501015,3.0,Noise cancellation is unreal,app,en
REV-321988952,"09/30/2024",CUST-655178,PRD-93130,ORD-2359890,4.0,"Great for calls, mic is solid 🔊",web,en
REV-444541402,"2025-06-03",CUST-493049,PRD-42527,ORD-1468580,5.0,Sound is crisp but bass could be better 🔊,app,es
REV-855521418,"2025-07-20",CUST-734035,PRD-25129,,4.0,Love it. overpriced tho,app,en
REV-826631767,"2024-12-03",CUST-978053,PRD-23104,ORD-4509331,2.0,Noise cancellation is unreal,retail_site,
REV-644723543,"2025-03-20",CUST-820184,PRD-25129,ORD-9614018,3.0,Shipping box arrived damaged,app,es
REV-710390735,"2025-11-27",CUST-332120,PRD-30635,,5.0,Battery life is worse than expected,retail_site,en
REV-112733560,"2024-05-04",CUST-557925,PRD-79329,,4.0,,web,en
REV-105801119,"2024-03-10",CUST-607774,PRD-25129,ORD-7531255,4.0,Noise cancellation is unreal,app,en
REV-515216832,"2025-05-17",CUST-713762,PRD-15229,,4.0,Shipping box arrived damaged,web,en
REV-907631378,"2025-04-22",CUST-203996,PRD-17100,,4.0,BATTERY LIFE IS WORSE THAN EXPECTED 🔊,app,en
REV-208428031,"2025-12-25",CUST-843266,PRD-68082,ORD-2978562,4.0,"Great for calls, mic is solid",retail_site,en
REV-408754168,"2024-11-20",CUST-304110,PRD-40982,ORD-8552831,4.0,,web,en
REV-556288304,"2024-03-18",CUST-888939,PRD-66155,,3.0,Delivery was late. Firmware update fixed the glitch 🔊,support_followup,en
REV-759590108,"2025-12-11",CUST-245622,PRD-39154,ORD-9629707,4.0,Sound is crisp but bass could be better,web,en
REV-222641068,"2024-04-09",CUST-461249,PRD-95180,ORD-2241592,3.0,Returned it. Delivery was late. Home theater setup was easy but app UI is confusing,retail_site,en
REV-192148849,"2025-02-27",CUST-581894,PRD-96511,ORD-3321864,4.0,SHIPPING BOX ARRIVED DAMAGED,retail_site,en
REV-972939286,"02/29/2024",CUST-499534,PRD-65518,ORD-7559711,3.0,Delivery was late. Sound is crisp but bass could be better,support_followup,en
REV-492096751,"2024-12-17",CUST-230734,PRD-44237,ORD-7481942,3.0,,web,en
REV-974725892,"08/01/2024",CUST-434617,PRD-79822,ORD-7519123,5.0,Sound is crisp but bass could be better,retail_site,en
REV-692982985,"2025-05-15",CUST-462831,PRD-59672,,4.0,Random disconnects after 20 minutes,support_followup,en
REV-912234067,"2025-01-12",CUST-903373,PRD-49117,ORD-5941507,4.0,Firmware update fixed the glitch,retail_site,en
REV-809048625,"2024-11-02",CUST-702826,PRD-97153,,5.0,Sound is crisp but bass could be better,web,en
REV-977014782,"2024-07-02",CUST-243901,PRD-89457,ORD-1788041,2.0,Love it. overpriced tho 🔊,web,en
REV-314363326,"2025-06-12",CUST-525818,PRD-71348,,5.0,"Works great in aviation cockpit, solid isolation",support_followup,en
REV-746065685,"2024-02-13",CUST-440140,PRD-68082,ORD-4687797,4.0,Noise cancellation is unreal,web,en
REV-574878095,"2025-12-16",CUST-797660,PRD-84085,ORD-7423233,3.0,Battery life is worse than expected,,en
REV-616826223,"2024-01-11",CUST-476395,PRD-66155,,2.0,,,en
REV-502932102,"2024-11-25",CUST-116093,PRD-23104,,5.0,Noise cancellation is unreal,app,en
REV-423903652,"2025-05-22",CUST-220764,PRD-66155,ORD-7330904,4.0,Shipping box arrived damaged,web,en
REV-597206031,"2024-09-24",CUST-207570,PRD-76469,ORD-4526537,3.0,Home theater setup was easy but app UI is confusing,retail_site,en
REV-690305248,"2024-03-31",CUST-754858,PRD-67912,ORD-9079020,,"Works great in aviation cockpit, solid isolation",app,en
REV-851683770,"2024-09-29",CUST-517368,PRD-66155,ORD-2058392,4.0,,web,en
REV-264005241,"2025-10-18",CUST-183958,PRD-71348,ORD-3089204,3.0,Home theater setup was easy but app UI is confusing,retail_site,en
REV-745250414,"2024-03-23",CUST-822131,PRD-62923,ORD-9834970,2.0,Shipping box arrived damaged,app,en
REV-695114642,"2025-04-25",CUST-446954,PRD-24371,ORD-5827964,5.0,Home theater setup was easy but app UI is confusing 🔊,retail_site,es
REV-172342854,"2025-05-29",CUST-994787,PRD-24371,,4.0,Sound is crisp but bass could be better 🔊,retail_site,en
REV-828456277,"2025-10-20",CUST-556839,PRD-30635,ORD-7335080,3.0,"Works great in aviation cockpit, solid isolation",app,en
REV-392852432,"2025-07-09",CUST-336650,PRD-64040,ORD-5425020,4.0,Shipping box arrived damaged,web,en
REV-834220599,"2025-12-30",CUST-806537,PRD-25129,ORD-4880407,4.0,LOVE IT. OVERPRICED THO,support_followup,en
REV-158112944,"2024-04-18",CUST-385470,PRD-25129,,2.0,Returned it. Pairing issues with my phone,retail_site,en
REV-519925445,"2024-09-09",CUST-425301,PRD-64040,ORD-8014872,5.0,Pairing issues with my phone,support_followup,en
REV-467827641,"2025-05-16",CUST-251668,PRD-24371,,5.0,"Great for calls, mic is solid 🔊",web,en
REV-626498348,"2024-12-28",CUST-211834,PRD-79329,ORD-4582446,4.0,Pairing issues with my phone,web,en
REV-676687809,"2025-07-30",CUST-651499,PRD-79329,,3.0,Battery life is worse than expected 🔊,retail_site,en
REV-960872394,"2024-01-18",CUST-832409,PRD-66155,ORD-3260607,5.0,Home theater setup was easy but app UI is confusing,retail_site,en
REV-674936302,"2024-06-08",CUST-230394,PRD-65518,ORD-8906500,5.0,"Great for calls, mic is solid",retail_site,en
REV-645935781,"2024-05-20",CUST-822063,PRD-68008,ORD-6755604,5.0,Pairing issues with my phone,retail_site,en
REV-363242619,"2025-09-18",CUST-236435,PRD-81066,,4.0,Love it. overpriced tho,app,en
REV-955251827,"2025-08-17",CUST-565504,PRD-10221,,3.0,Sound is crisp but bass could be better,web,en
REV-105375567,"2025-01-06",CUST-152995,PRD-71348,,4.0,Returned it. Shipping box arrived damaged,app,
REV-420452758,"2024-06-15",CUST-141337,PRD-84085,,2.0,Battery life is worse than expected,app,en
REV-641018480,"2025-01-02",CUST-885395,PRD-97153,ORD-4845289,4.0,Shipping box arrived damaged,retail_site,en
REV-711154306,"2025-06-30",CUST-165858,PRD-71348,ORD-2727260,4.0,,web,en
REV-597926966,"2024-04-08",CUST-880879,PRD-76469,ORD-8419198,4.0,Sound is crisp but bass could be better,retail_site,
REV-951302931,"2024-10-02",CUST-782535,PRD-68082,ORD-8350715,4.0,Noise cancellation is unreal,app,fr
REV-664405658,"2025-01-17",CUST-289179,PRD-10221,ORD-9847494,3.0,Build quality feels premium,support_followup,es
REV-570711263,"2024-07-14",CUST-241403,PRD-66155,,3.0,Love it. overpriced tho,web,en
REV-217704697,"2024-09-20",CUST-524068,PRD-90120,ORD-8185823,5.0,Pairing issues with my phone,web,en
REV-659708831,"2024-12-31",CUST-605612,PRD-63354,ORD-6616870,3.0,"Works great in aviation cockpit, solid isolation",retail_site,en
REV-691888296,"2024-07-06",CUST-208699,PRD-30635,,2.0,Random disconnects after 20 minutes,web,en
REV-887835747,"2024-08-22",CUST-402099,PRD-17100,ORD-8458593,5.0,Pairing issues with my phone,,es
REV-869666432,"2025-05-10",CUST-926918,PRD-42018,ORD-8117366,5.0,RANDOM DISCONNECTS AFTER 20 MINUTES,web,en
REV-242850461,"2025-04-08",CUST-237795,PRD-82845,,4.0,Love it. overpriced tho,app,fr
REV-766184589,"2025-08-10",CUST-837852,PRD-23104,ORD-7615697,3.0,Home theater setup was easy but app UI is confusing,app,en
REV-879137955,"05/18/2025",CUST-899649,PRD-25129,,4.0,NOISE CANCELLATION IS UNREAL,web,en
REV-789138333,"2024-06-26",CUST-652530,PRD-59672,ORD-9929685,,,app,de
REV-908651428,"2024-01-14",CUST-899444,PRD-68082,,5.0,Firmware update fixed the glitch,web,en
REV-172044661,"2025-07-14",CUST-101206,PRD-19171,ORD-8637467,4.0,Pairing issues with my phone,web,en
REV-901970362,"10/08/2025",CUST-466566,PRD-81066,ORD-9305606,3.0,Random disconnects after 20 minutes,app,en
REV-665706933,"2025-05-21",CUST-360330,PRD-25129,ORD-8733272,4.0,Random disconnects after 20 minutes,app,en
REV-973888578,"2025-11-18",CUST-584125,PRD-90120,,4.0,Firmware update fixed the glitch,web,en
REV-851573319,"2025-08-09",CUST-781725,PRD-66155,ORD-8612537,4.0,Build quality feels premium,web,en
REV-577549327,"2024-02-28",CUST-367271,PRD-42527,ORD-6740116,3.0,Firmware update fixed the glitch,web,en
REV-602424979,"2024-10-01",CUST-659951,PRD-24371,ORD-4435692,3.0,Build quality feels premium,,es
REV-246592232,"2024-03-27",CUST-573866,PRD-79329,,4.0,Noise cancellation is unreal,web,en
REV-352351034,"2025-05-13",CUST-218972,PRD-66155,,3.0,Random disconnects after 20 minutes,app,en
REV-707480858,"2024-04-11",CUST-930281,PRD-17100,,4.0,Delivery was late. Firmware update fixed the glitch,app,en
REV-353619558,"2024-08-29",CUST-975686,PRD-24371,ORD-8806871,4.0,BUILD QUALITY FEELS PREMIUM,retail_site,en
REV-478777467,"2025-02-11",CUST-513160,PRD-89457,,3.0,"Great for calls, mic is solid",web,en
REV-222995283,"2024-05-20",CUST-614013,PRD-49117,ORD-7556654,5.0,Home theater setup was easy but app UI is confusing 🔊,web,en
REV-999139216,"2025-06-07",CUST-456385,PRD-99353,ORD-2988976,4.0,Shipping box arrived damaged,app,en
REV-745439279,"2025-11-07",CUST-867934,PRD-66155,ORD-7822638,4.0,Love it. overpriced tho,app,en
REV-541856612,"2024-04-18",CUST-770872,PRD-15229,ORD-1442510,4.0,Home theater setup was easy but app UI is confusing,web,en
REV-570904953,"2025-07-15",CUST-513037,PRD-79329,ORD-5503871,4.0,Battery life is worse than expected 🔊,web,en
REV-144476354,"2025-08-24",CUST-839808,PRD-65461,,4.0,Shipping box arrived damaged,web,en
REV-174028487,"2024-09-13",CUST-607719,PRD-68082,ORD-5279194,5.0,Home theater setup was easy but app UI is confusing,retail_site,en
REV-596923991,"2024-04-16",CUST-244247,PRD-66155,,4.0,FIRMWARE UPDATE FIXED THE GLITCH,support_followup,en
REV-927764999,"2024-08-16",CUST-748133,PRD-23104,ORD-2975292,5.0,RANDOM DISCONNECTS AFTER 20 MINUTES,web,en
REV-952353239,"2025-04-26",CUST-707727,PRD-10425,ORD-3990178,3.0,"Great for calls, mic is solid 🔊",retail_site,en
REV-886931721,"2024-04-14",CUST-243423,PRD-62923,,,Build quality feels premium,retail_site,en
REV-199181103,"02/04/2025",CUST-386436,PRD-42527,,4.0,Firmware update fixed the glitch,web,
REV-965833545,"2024-04-28",CUST-848022,PRD-63354,,3.0,Sound is crisp but bass could be better,web,en
REV-642699660,"2025-08-19",CUST-504832,PRD-95180,ORD-4677152,4.0,Pairing issues with my phone,retail_site,en
REV-419755624,"05/07/2024",CUST-329642,PRD-17100,ORD-9098865,3.0,Pairing issues with my phone,web,de
REV-691280610,"2024-06-26",CUST-448588,PRD-42018,ORD-3445090,4.0,Delivery was late. Build quality feels premium,app,en
REV-160646294,"2025-01-05",CUST-242291,PRD-97153,,3.0,Firmware update fixed the glitch,retail_site,en
REV-411566349,"2025-09-04",CUST-410636,PRD-64040,ORD-2760859,4.0,BUILD QUALITY FEELS PREMIUM,web,en
REV-943264686,"2024-08-23",CUST-137642,PRD-66155,ORD-4713735,4.0,Pairing issues with my phone,retail_site,en
REV-687152355,"2024-04-16",CUST-504832,PRD-10221,ORD-2879705,3.0,Firmware update fixed the glitch,web,en
REV-763683375,"2025-03-13",CUST-445705 ,PRD-63354,ORD-8897109,5.0,Shipping box arrived damaged,retail_site,fr
REV-383970723,"2024-04-08",CUST-690996,PRD-99353,ORD-4099354,4.0,PAIRING ISSUES WITH MY PHONE,,en
REV-961074044,"2025-06-22",CUST-632280,PRD-81066,ORD-3624819,5.0,Home theater setup was easy but app UI is confusing,app,fr
REV-715552386,"2024-08-05",CUST-987025,PRD-10221,ORD-8474628,4.0,Firmware update fixed the glitch,app,fr
REV-176913084,"2025-09-13",CUST-241403,PRD-30635,ORD-2179617,3.0,"Works great in aviation cockpit, solid isolation",retail_site,en
REV-309065073,"2025-09-12",CUST-452713,PRD-71348,ORD-1291647,4.0,LOVE IT. OVERPRICED THO,retail_site,en
REV-808926545,"03/19/2025",CUST-962367,PRD-42018,ORD-7616241,3.0,"Great for calls, mic is solid",app,
REV-278397428,"2024-01-10",CUST-855855,PRD-65518,ORD-6121487,4.0,,app,
REV-480318895,"2025-05-09",CUST-392099,PRD-62923,ORD-8869831,3.0,Battery life is worse than expected,web,en
REV-177374104,"2025-12-21",CUST-734836,PRD-35112,ORD-9406146,3.0,Battery life is worse than expected,retail_site,de
REV-397479859,"2024-08-16",CUST-889882,PRD-66155,ORD-4349413,5.0,Build quality feels premium,web,en
REV-821165740,"2025-12-13",CUST-940886,PRD-59672,ORD-8729132,4.0,,app,en
REV-123334978,"2025-03-13",CUST-943019,PRD-63354,ORD-2225424,2.0,Delivery was late. Love it. overpriced tho,,en
